"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Id_Category","Outlet_Age","Item_MRP_clusters","sommes_num","Qty_Vente","MrpParUnite","Visi_plus_MRP","Visi_fois_MRP","MRP_plus_Weight","MRP_fois_Weight","Outlet_Ranking","Sum_of_ordinals","ItemAvgMRPmap","produit_num"
"6846","FDP25",15.2,"Low Fat",0.021240491,"Canned",216.9824,"OUT049","1999","Medium","Tier 1","Supermarket Type1",4804.4128,"FD",22,"2",232.203640491,22.1419469966228,108.4912,217.003640491,4.6088127143584,232.1824,3298.13248,10,9208.92465713818,14.3060789473684,2.04793508150853e+28
"6847","FDY27",6.38,"Low Fat",0.031743707,"Dairy",179.1344,"OUT027","1985","Medium","Tier 3","Supermarket Type3",1605.9096,"FD",36,"3",185.546143707,8.96483087558838,89.5672,179.166143707,5.6863899072208,185.5144,1142.877472,6,3643.39259246147,27.9462225705329,5.35461967996632e+25
"6848","DRM59",5.88,"Low Fat",0.003612411,"Hard Drinks",154.1998,"OUT017","2007","Small","Tier 2","Supermarket Type1",3537.3954,"DR",14,"3",160.083412411,22.9403371470002,51.3999333333333,154.203412411,0.5570330537178,160.0798,906.694824,3,5179.34241815473,26.1866628873772,1.94109063636987e+22
"6849","DRI03",6.03,"Low Fat",0.022796178,"Dairy",178.1028,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1416.8224,"DR",12,"3",184.155596178,7.95508212111208,89.0514,178.125596178,4.0600631310984,184.1328,1073.959884,4,3348.60867491755,29.3006301824212,2.5359003557021e+24
"6850","FDY03",17.6,"Regular",0.133279499,"Meat",112.6202,"OUT019","1985","Small","Tier 1","Grocery Store",675.1212,"FD",36,"1",130.353479499,5.99467235895514,37.5400666666667,112.753479499,15.0099638332798,130.2202,1982.11552,5,3285.5410600373,6.36023863636364,3.57595455373588e+26
"6851","NCV17",18.85,"Non Edible",0.016132592,"Health and Hygiene",130.2626,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3016.7398,"NC",22,"1",149.128732592,23.1589097714924,65.1313,130.278732592,2.1014733786592,149.1126,2455.45001,10,6201.40052287735,6.92308222811671,1.46014330522894e+26
"6852","NCJ17",7.68,"Non Edible",0.152429537,"Health and Hygiene",85.5224,"OUT013","1987","High","Tier 3","Supermarket Type1",1278.336,"NC",34,"1",93.354829537,14.9473822062992,85.5224,85.674829537,13.0361398351288,93.2024,656.812032,2,2461.24393103359,11.1266145833333,1.78303955430357e+25
"6853","NCP54",15.35,"Non Edible",0.035348491,"Household",124.673,"OUT017","2007","Small","Tier 2","Supermarket Type1",2093.941,"NC",14,"1",140.058348491,16.7954649362733,41.5576666666667,124.708348491,4.407002418443,140.023,1913.73055,3,4651.20767732223,8.03488599348534,2.67219789806205e+25
"6854","FDZ15",13.1,"Low Fat",0.020903193,"Dairy",119.2782,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3098.6332,"FD",22,"1",132.399103193,25.9782022196847,59.6391,119.299103193,2.4932952352926,132.3782,1562.54442,10,5321.15846205528,9.04498558100085,4.85942103387273e+25
"6855","NCR05",10.1,"Non Edible",0.054853377,"Health and Hygiene",198.6084,"OUT018","2009","Medium","Tier 3","Supermarket Type2",2182.4924,"NC",12,"3",208.763253377,10.9889229257171,99.3042,198.663253377,10.8943414405668,208.7084,2005.94484,4,5165.23173698198,19.696101210121,1.36188066451877e+27
"6856","FDX03",15.85,"Regular",0.106971167,"Meat",44.7744,"OUT019","1985","Small","Tier 1","Grocery Store",135.8232,"FD",36,"4",60.731371167,3.0335012864494,14.9248,44.881371167,4.7895698197248,60.6244,709.67424,5,1158.86628877112,2.84696529968454,4.21278322330052e+21
"6857","FDQ12",12.65,"Low Fat",0.035482562,"Baking Goods",231.401,"OUT045","2002","Small","Tier 2","Supermarket Type1",2526.711,"FD",19,"2",244.086482562,10.9191879032502,77.1336666666667,231.436482562,8.210700329362,244.051,2927.22265,8,6561.99198955658,18.1913833992095,7.56676442461113e+27
"6858","FDC21",14.6,"Regular",0.042923071,"Fruits and Vegetables",109.8254,"OUT013","1987","High","Tier 3","Supermarket Type1",1627.881,"FD",34,"1",124.468323071,14.8224454452249,109.8254,109.868323071,4.7140434418034,124.4254,1603.45084,2,3897.19369800763,7.4462602739726,4.24768100547894e+25
"6859","FDQ40",11.1,"Regular",0.036174285,"Frozen Foods",176.0712,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1581.9408,"FD",12,"3",187.207374285,8.9846652944945,88.0356,176.107374285,6.369249769092,187.1712,1954.39032,4,4408.95166676709,15.8802882882883,1.02116220013985e+26
"6860","FDI07",12.35,"Regular",0.033597374,"Meat",197.2426,"OUT027","1985","Medium","Tier 3","Supermarket Type3",3163.8816,"FD",36,"3",209.626197374,16.0405591895463,98.6213,197.276197374,6.6268334009324,209.5926,2435.94611,6,6608.03611965538,16.0142456140351,6.73139595754473e+27
"6861","FDQ25",8.63,"Regular",0.028320655,"Canned",172.5422,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2241.7486,"FD",22,"3",181.200520655,12.9924656113113,86.2711,172.570520655,4.886508119141,181.1722,1489.039186,10,4601.9843496031,20.0280648899189,1.87426140531451e+26
"6862","NCK18",9.6,"Non Edible",0.007895619875,"Household",163.9184,"OUT035","2004","Small","Tier 2","Supermarket Type1",4293.0784,"NC",17,"3",173.526295619875,26.1903386075023,54.6394666666667,163.926295619875,1.2942373769182,173.5184,1573.61664,7,6674.00006308139,17.2019166666667,7.63430727097038e+24
"6863","DRI25",19.6,"Low Fat",0.056744064,"Soft Drinks",55.6614,"OUT010","1998","Medium","Tier 3","Grocery Store",165.7842,"DR",23,"4",75.318144064,2.97844107406569,27.8307,55.718144064,3.1584540439296,75.2614,1090.96344,1,1618.0999950284,2.86197619047619,2.15589456420092e+21
"6864","DRA24",19.35,"Regular",0.039990314,"Soft Drinks",165.0868,"OUT049","1999","Medium","Tier 1","Supermarket Type1",982.7208,"DR",22,"3",184.476790314,5.95275212797147,82.5434,165.126790314,6.6018729692552,184.4368,3194.42958,10,5052.92937892913,8.47632041343669,1.03331424814335e+27
"6865","FDA32",14,"Low Fat",0.030155224,"Fruits and Vegetables",214.7192,"OUT045","2002","Small","Tier 2","Supermarket Type1",3020.0688,"FD",19,"2",228.749355224,14.0652014351767,71.5730666666667,214.749355224,6.4749055731008,228.7192,3006.0688,8,7068.67036770694,15.4456571428571,5.92435941117913e+27
"6866","FDE59",12.15,"Low Fat",0.062541552,"Starchy Foods",34.3532,"OUT018","2009","Medium","Tier 3","Supermarket Type2",251.6724,"FD",12,"4",46.565741552,7.32602494090798,17.1766,34.415741552,2.1485024441664,46.5032,417.39138,4,902.737753449874,2.93441975308642,65195137301447671808
"6867","FDY59",8.195,"Low Fat",0.031403441,"Baking Goods",93.8462,"OUT046","1997","Small","Tier 1","Supermarket Type1",647.8234,"FD",24,"1",102.072603441,6.90303283457402,31.2820666666667,93.877603441,2.9470936047742,102.0412,769.069609,9,1908.57296706901,11.3743583485865,7.43304641843722e+22
"6868","FDQ20",8.325,"Low Fat",0.029845243,"Fruits and Vegetables",41.6138,"OUT045","2002","Small","Tier 2","Supermarket Type1",284.2966,"FD",19,"4",49.968645243,6.83178657080103,13.8712666666667,41.643645243,1.2419739731534,49.9388,346.434885,8,887.799554830596,4.82781715048382,16843969150206498816
"6869","FDB21",7.475,"Low Fat",0.149125615,"Fruits and Vegetables",241.6854,"OUT018","2009","Medium","Tier 3","Supermarket Type2",6042.135,"FD",12,"2",249.309525615,25,120.8427,241.834525615,36.041483911521,249.1604,1806.598365,4,9048.97036534365,32.3518186547752,5.74457330919334e+29
"6870","FDB41",19,"Regular",0.170382726,"Frozen Foods",45.2718,"OUT019","1985","Small","Tier 1","Grocery Store",47.2718,"FD",36,"4",64.442182726,1.04417761166996,15.0906,45.442182726,7.7135326949268,64.2718,860.1642,5,1238.2903130046,2.48798947368421,4.69167578147166e+21
"6871","DRG11",6.385,"Low Fat",0.083768522,"Hard Drinks",109.8596,"OUT013","1987","High","Tier 3","Supermarket Type1",3235.788,"DR",34,"1",116.328368522,29.4538483664605,109.8596,109.943368522,9.2027763195112,116.2446,701.453546,2,4589.60610678694,16.9709631949883,1.08203003795798e+26
"6872","FDV10",7.645,"Regular",0.116793684,"Snack Foods",41.0112,"OUT019","1985","Small","Tier 1","Grocery Store",42.6112,"FD",36,"4",48.772993684,1.03901373283396,13.6704,41.127993684,4.7898491332608,48.6562,313.530624,5,617.625949316275,5.53972531066056,13865251069303562240
"6873","FDI41",18.5,"Regular",0.062205112,"Frozen Foods",148.3418,"OUT013","1987","High","Tier 3","Supermarket Type1",1765.7016,"FD",34,"3",166.904005112,11.9029268891169,148.3418,148.404005112,9.2276182832816,166.8418,2744.3233,2,5386.2640601924,7.94225945945946,3.46103592384182e+27
"6874","FDN10",11.5,"Low Fat",0.0463847,"Snack Foods",118.9124,"OUT017","2007","Small","Tier 2","Supermarket Type1",1540.6612,"FD",14,"1",130.4587847,12.9562703300917,39.6374666666667,118.9587847,5.51571600028,130.4124,1367.4926,3,3508.63181584704,10.333445410628,7.18553719656374e+24
"6875","NCM17",7.93,"Non Edible",0.071425647,"Health and Hygiene",45.9086,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1070.6064,"NC",12,"4",53.910025647,23.320388772474,22.9543,45.980025647,3.2790514578642,53.8386,364.055198,4,1720.42184619905,5.64211013030685,5.01315990680772e+21
"6876","DRG37",16.2,"Low Fat",0.033929133,"Soft Drinks",154.3972,"OUT019","1985","Small","Tier 1","Grocery Store",311.5944,"DR",36,"3",170.631129133,2.01813504389976,51.4657333333333,154.431129133,5.2385631336276,170.5972,2501.23464,5,3600.62563999746,9.5843950617284,8.96692342914298e+24
"6877","FDA21",13.65,"Low Fat",0.036033639,"Snack Foods",183.7924,"OUT045","2002","Small","Tier 2","Supermarket Type1",2591.2936,"FD",19,"3",197.478433639,14.0990247692505,61.2641333333333,183.828433639,6.6227089925436,197.4424,2508.76626,8,6007.45132082348,13.5901025641026,2.01290801218372e+27
"6878","FDM27",12.35,"Regular",0.158337479,"Meat",157.9946,"OUT013","1987","High","Tier 3","Supermarket Type1",3313.6866,"FD",34,"3",170.502937479,20.9734168129797,157.9946,158.152937479,25.0164666596134,170.3446,1951.23331,2,6190.87161125424,12.7516995051732,9.98774658037615e+28
"6879","FDA32",14,"Low Fat",0.030140981,"Fruits and Vegetables",216.0192,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2588.6304,"FD",22,"2",230.049340981,11.9833348146831,108.0096,216.049340981,6.5110306028352,230.0192,3024.2688,10,6702.02250307552,15.4456571428571,9.26997218959845e+27
"6880","NCZ53",9.6,"Non Edible",0.024515221,"Health and Hygiene",189.2214,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3956.8494,"NC",22,"3",198.845915221,20.9112151162606,94.6107,189.245915221,4.6388044389294,198.8214,1816.52544,10,6731.15456656079,19.6411180555556,1.44798668201407e+27
"6881","FDW40",14,"Regular",0.105125569,"Frozen Foods",143.2812,"OUT035","2004","Small","Tier 2","Supermarket Type1",3277.0676,"FD",17,"3",157.386325569,22.8715811983708,47.7604,143.386325569,15.0625176770028,157.2812,2005.9368,7,6030.71595911737,10.1650857142857,1.22597536828463e+28
"6882","FDS52",8.89,"Low Fat",0.00547348,"Frozen Foods",100.5016,"OUT035","2004","Small","Tier 2","Supermarket Type1",1315.6208,"FD",17,"1",109.39707348,13.0905458221561,33.5005333333333,100.50707348,0.550093497568,109.3916,893.459224,7,2724.85814981026,11.3961304836895,2.66783320291275e+21
"6883","FDM58",16.85,"Regular",0.133385398,"Snack Foods",109.8544,"OUT010","1998","Medium","Tier 3","Grocery Store",223.7088,"FD",23,"1",126.837785398,2.03641183238905,54.9272,109.987785398,14.6529728660512,126.7044,1851.04664,1,2680.97071024674,6.6059320804484,4.60549348130471e+24
"6884","NCE54",20.7,"Non Edible",0.047098175,"Household",75.5354,"OUT019","1985","Small","Tier 1","Grocery Store",150.4708,"NC",36,"4",96.282498175,1.99205670453853,25.1784666666667,75.582498175,3.557579487895,96.2354,1563.58278,5,2176.8866077816,3.62489855072464,6.22046797081043e+22
"6885","FDS11",7.05,"Regular",0.055548003,"Breads",225.3088,"OUT035","2004","Small","Tier 2","Supermarket Type1",5816.4288,"FD",17,"2",232.414348003,25.8153645130594,75.1029333333333,225.364348003,12.5154538983264,232.3588,1588.42704,7,8479.33859717787,31.7727218282112,2.14766704930544e+28
"6886","FDL20",17.1,"Low Fat",0.128614205,"Fruits and Vegetables",111.6886,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1556.6404,"FD",22,"1",128.917214205,13.9373257431824,55.8443,111.817214205,14.364740496563,128.7886,1909.87506,10,4110.52998596525,6.53214684860299,3.392751683416e+27
"6887","FDX13",7.725,"Low Fat",0.047551568,"Canned",249.1092,"OUT027","1985","Medium","Tier 3","Supermarket Type3",8217.3036,"FD",36,"2",256.881751568,32.9867527975683,124.5546,249.156751568,11.8455330632256,256.8342,1924.36857,6,11386.9533979956,32.288569579288,2.62494641451248e+29
"6888","FDR21",19.7,"Low Fat",0.066879757,"Snack Foods",174.437,"OUT013","1987","High","Tier 3","Supermarket Type1",1587.933,"FD",34,"3",194.203879757,9.10318911698779,174.437,174.503879757,11.666304171809,194.137,3436.4089,2,6035.6814435297,8.95670050761421,1.46337493584441e+28
"6889","FDV28",16.1,"Regular",0.160379061,"Frozen Foods",33.6558,"OUT018","2009","Medium","Tier 3","Supermarket Type2",203.7348,"FD",12,"4",49.916179061,6.05348260923823,16.8279,33.816179061,5.3976856012038,49.7558,541.85838,4,996.119067336542,2.14073291925466,1.90395222471209e+21
"6890","FDZ51",11.3,"Regular",0.054861393,"Meat",96.9094,"OUT017","2007","Small","Tier 2","Supermarket Type1",952.094,"FD",14,"1",108.264261393,9.8245784206692,32.3031333333333,96.964261393,5.3165846787942,108.2094,1095.07622,3,2548.2914957457,8.44994690265487,7.64307200314002e+23
"6891","FDD46",6.035,"Low Fat",0.141542481,"Snack Foods",153.1998,"OUT045","2002","Small","Tier 2","Supermarket Type1",1537.998,"FD",19,"3",159.376342481,10.0391645419903,51.0666,153.341342481,21.6842797807038,159.2348,924.560793,8,3218.70841611953,25.5525766362883,5.30986617898526e+26
"6892","FDE23",17.6,"Regular",0.053397642,"Starchy Foods",46.706,"OUT018","2009","Medium","Tier 3","Supermarket Type2",699.09,"FD",12,"4",64.359397642,14.9678842118786,23.353,46.759397642,2.493990267252,64.306,822.0256,4,1840.30786354633,2.63796717171717,1.64520581184197e+22
"6893","NCF55",6.675,"Non Edible",0.021710275,"Household",34.9874,"OUT045","2002","Small","Tier 2","Supermarket Type1",247.0118,"NC",19,"4",41.684110275,7.0600216077788,11.6624666666667,35.009110275,0.759586075535,41.6624,233.540895,8,701.916126535605,5.28275655430712,608339127863779968
"6894","FDU12",15.5,"Regular",0.075688032,"Baking Goods",262.9568,"OUT013","1987","High","Tier 3","Supermarket Type1",1845.5976,"FD",34,"2",278.532488032,7.01863423954049,262.9568,263.032488032,19.9026826930176,278.4568,4075.8304,2,7364.60923355656,16.9946322580645,2.70436120537634e+29
"6895","FDZ22",9.395,"Low Fat",0.045340279,"Snack Foods",85.025,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2080.625,"FD",22,"1",94.465340279,24.4707438988533,42.5125,85.070340279,3.855057221975,94.42,798.809875,10,3370.56050915803,8.87026195967122,4.84511435732638e+24
"6896","FDI44",16.1,"Low Fat",0.100149459,"Fruits and Vegetables",78.4328,"OUT013","1987","High","Tier 3","Supermarket Type1",1158.492,"FD",34,"4",94.632949459,14.770504176824,78.4328,78.532949459,7.8550024878552,94.5328,1262.76808,2,2940.46259079058,4.80095031055901,2.96585761096164e+25
"6897","FDH50",15,"Regular",0.162348584,"Canned",185.9266,"OUT017","2007","Small","Tier 2","Supermarket Type1",4610.665,"FD",14,"3",201.088948584,24.7983075041441,61.9755333333333,186.088948584,30.1849202379344,200.9266,2788.899,3,8343.31378417141,12.34094,3.24263871481667e+29
"6898","FDE57",9.6,"Low Fat",0.036341539,"Fruits and Vegetables",142.9154,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3261.7542,"FD",22,"3",152.551741539,22.8229721919401,71.4577,142.951741539,5.1937655828006,152.5154,1371.98784,10,5385.77232270514,14.7034270833333,3.68175548439856e+26
"6899","DRJ51",14.1,"Low Fat",0.087920675,"Dairy",228.5668,"OUT013","1987","High","Tier 3","Supermarket Type1",1151.834,"DR",34,"2",242.754720675,5.0393757973599,228.5668,228.654720675,20.09574733859,242.6668,3222.79188,2,5638.58636735345,16.3325547675335,3.61210074717963e+28
"6900","FDX52",11.5,"Regular",0.042087749,"Frozen Foods",192.682,"OUT045","2002","Small","Tier 2","Supermarket Type1",3861.64,"FD",19,"3",204.224087749,20.0415191870543,64.2273333333333,192.724087749,8.109551652818,204.182,2215.843,8,7022.2417642827,16.8341835748792,6.71989645094649e+27
"6901","DRN47",12.1,"Low Fat",0.016921927,"Hard Drinks",178.366,"OUT017","2007","Small","Tier 2","Supermarket Type1",4314.384,"DR",14,"3",190.482921927,24.1883767085655,59.4553333333333,178.382921927,3.018296431282,190.466,2158.2286,3,7341.41104949788,14.8426446280992,1.08471920602521e+26
"6902","FDT21",7.42,"Low Fat",0.020423549,"Snack Foods",249.0092,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2988.1104,"FD",22,"2",256.449623549,12,124.5046,249.029623549,5.0856515976508,256.4292,1847.648264,10,6045.29895252723,33.4962982929021,1.30217785411911e+27
"6903","FDY21",15.1,"Low Fat",0.173833129,"Snack Foods",196.511,"OUT045","2002","Small","Tier 2","Supermarket Type1",4713.864,"FD",19,"3",211.784833129,23.9877869432245,65.5036666666667,196.684833129,34.160122012919,211.611,2967.3161,8,8689.59588838671,12.9934437086093,2.34877474642592e+30
"6904","FDG21",17.35,"Regular",0.146294159666667,"Seafood",151.005,"OUT019","1985","Small","Tier 1","Grocery Store",149.805,"FD",36,"3",168.501294159667,0.99205324327009,50.335,151.151294159667,22.091149580465,168.355,2619.93675,5,3565.70333313262,8.64005763688761,1.75229129196364e+26
"6905","FDS58",9.285,"Regular",0.021002641,"Snack Foods",161.1578,"OUT035","2004","Small","Tier 2","Supermarket Type1",4011.445,"FD",17,"3",170.463802641,24.8914107787523,53.7192666666667,161.178802641,3.3847394177498,170.4428,1496.350173,7,6302.84080994885,17.2466965834979,9.38583732400967e+25
"6906","FDA26",7.855,"Regular",0.087115617625,"Dairy",220.1482,"OUT018","2009","Medium","Tier 3","Supermarket Type2",4600.0122,"FD",12,"2",228.090315617625,20.8950706842027,110.0741,220.235315617625,19.178346412032,228.0032,1729.264111,4,7412.46938374318,27.8779800551666,3.26359623694241e+28
"6907","FDY16",18.35,"Regular",0.091780142,"Frozen Foods",182.5266,"OUT027","1985","Medium","Tier 3","Supermarket Type3",6454.931,"FD",36,"3",200.968380142,35.3643304592317,91.2633,182.618380142,16.7523172667772,200.8766,3349.36311,6,10801.2317438997,10.0480738722374,1.92885840840878e+30
"6908","FDF20",12.85,"Low Fat",0.033220169,"Fruits and Vegetables",196.6768,"OUT046","1997","Small","Tier 1","Supermarket Type1",2759.0752,"FD",24,"3",209.560020169,14.0284731091822,65.5589333333333,196.710020169,6.5336365343792,209.5268,2527.29688,9,6253.16008282454,15.3289338521401,3.45974657658666e+27
"6909","FDI15",13.8,"Low Fat",0.141234932,"Dairy",263.7884,"OUT013","1987","High","Tier 3","Supermarket Type1",5564.7564,"FD",34,"2",277.729634932,21.0955311150907,263.7884,263.929634932,37.2561367363888,277.5884,3640.27992,2,10678.0439696411,19.1448115942029,1.65953984896372e+31
"6910","FDC47",15,"Low Fat",0.119001337,"Snack Foods",226.5694,"OUT010","1998","Medium","Tier 3","Grocery Store",913.4776,"FD",23,"2",241.688401337,4.03177834252993,113.2847,226.688401337,26.9620615232878,241.5694,3398.541,1,5449.83576526882,15.21396,1.05317981662246e+28
"6911","FDL08",10.8,"Low Fat",0.049709624,"Fruits and Vegetables",246.8144,"OUT035","2004","Small","Tier 2","Supermarket Type1",2450.144,"FD",17,"2",257.664109624,9.92707070576109,82.2714666666667,246.864109624,12.2690510217856,257.6144,2665.59552,7,6282.40041082941,22.7015648148148,1.40473580072546e+28
"6912","FDF08",14.3,"Regular",0.065153295,"Fruits and Vegetables",88.4856,"OUT013","1987","High","Tier 3","Supermarket Type1",1406.1696,"FD",34,"1",102.850753295,15.8915077707559,88.4856,88.550753295,5.765128400052,102.7856,1265.34408,2,3231.99062146931,6.21577622377622,2.03529388244402e+25
